Protein.Group,Genes,Kd_mean_8,Kd_mean_21,Kd_mean_60,Oxy8vs21_Log2FC,Oxy8vs21_pval,Oxy8vs21_FDR,Oxy60vs21_Log2FC,Oxy60vs21_pval,Oxy60vs21_FDR
Q8BH95,ECHS1_MOUSE,0.0886528500181212,0.0653266035981856,0.0869515964907848,0.4404963773417991,0.0291186271377267,0.095921903251889,0.4125418822523983,0.0543663087122753,0.1879170584705716
Q8BH97,RCN3_MOUSE,0.3088091130338086,0.2591170306748923,0.3284682751603779,0.2531114865998177,0.1962167763812082,0.3697801512387963,0.3421501948318571,0.4896110563303296,0.7310711626208386
Q8BHA3,DTD2_MOUSE,0.106774231944086,0.1553877187366339,0.106337027144577,-0.5413089627163152,0.3171113529482068,0.5011764687008992,-0.5472284442463498,0.1844622715653273,0.4122219374286273
Q8BHB9,CLIC6_MOUSE,0.046255816761667,0.4831209502780548,0.620800747089698,-3.3846777118721416,0.000222293009095,0.0021514553476134,0.361745877892604,0.3958044806050823,0.6495149508348571
Q8BHC0,LYVE1_MOUSE,0.2665063022632387,,0.2573885675072347,,,,,,
Q8BHC9,FUT11_MOUSE,0.2217451519280652,0.5049244745556276,0.2206877066630228,-1.187165046133681,0.0566179299888359,0.1532251129436452,-1.1940613419904724,,
Q8BHD7,PTBP3_MOUSE,0.4241823256980784,0.4458111727098329,0.6745086004413298,-0.0717482634980162,0.81116838815168,0.8871478271752207,0.5974040654343762,0.0004625998440874,0.006444356269582
Q8BHE1,GEMIN8_MOUSE,,0.4994884776005903,0.4726507803675713,,,,-0.079676760704375,0.589108267137743,0.7991500162540245
Q8BHE5,BMP3_MOUSE,0.456610591380246,0.4422636285972217,0.3483837784106243,0.0460577231596712,0.8463765253091875,0.9107777564904704,-0.3442291509044443,0.1548205381791815,0.3674133420800931
Q8BHF7,PGS1_MOUSE,0.0880380822865177,0.0978409831936562,0.6307209215532408,-0.1523111817530389,0.6349826676739797,0.7762213608935646,2.688490982892956,0.0003219182369057,0.0047519857172601
Q8BHG1,NRDC_MOUSE,0.1534358197483224,0.2183890475780443,,-0.5092651847343874,0.1804896971523837,0.3487554159935047,,,
Q8BHG2,CZIB_MOUSE,0.2711600054394618,0.1541243350287229,0.1943251803033734,0.8150497347250748,0.0008670059532868,0.0061840142015956,0.3343781847185095,0.315766024103816,0.5686522638093886
Q8BHG9,CGGBP1_MOUSE,0.7505862867890463,1.1044000529208835,0.5697645928671228,-0.5571730246291187,0.1073566809085702,0.2402709891275708,-0.954824986645469,0.0075569788036415,0.0511965427160388
Q8BHJ5,TBL1XR1_MOUSE,,0.8792598936127767,,,,,,,
Q8BHL3,TBC1D10B_MOUSE,0.2233460469494249,0.1486129642722767,,0.5877207452262122,0.3213627370079742,0.5064318636518557,,,
Q8BHL5,ELMO2_MOUSE,0.4272007757382681,,0.1734274050360483,,,,,,
Q8BHL8,PSMF1_MOUSE,0.1636649627267062,0.2484430754894531,0.2226414193436995,-0.6021698284159273,0.0942076014869514,0.2189059068545947,-0.1581933211805034,0.8187738000038576,0.9323475189003586
Q8BHN3,GANAB_MOUSE,0.1737335919571718,0.1609405193274482,0.1524059056515521,0.1103491376728198,0.95542914765711,0.977170521653048,-0.0786087855272745,0.0211047976144914,0.1019931152089899
Q8BHS3,RBM22_MOUSE,,,0.357023752029,,,,,,
Q8BHT6,B3GLCT_MOUSE,0.0850476145990515,,,,,,,,
Q8BHY3,ANO1_MOUSE,0.1326618952685184,0.0872109467053459,0.3556862561414745,0.6051729037839532,3.1527458416432902e-06,6.896106070954424e-05,2.0280240908136045,0.0042212803621028,0.0335409387783874
Q8BHZ0,CYRIA_MOUSE,0.3086214863955831,0.090253954506748,0.2088683172104516,1.7737764559620963,8.286928649562893e-08,3.125219873473086e-06,1.2105316190115247,0.0533715599148277,0.186481737031396
Q8BI29,SARG_MOUSE,0.1566054881857592,0.111235447248585,0.167355368949036,0.4935181692742412,4.834984824514797e-07,1.3915425622134252e-05,0.5892982320565339,1.1773706940721814e-09,1.347670919914508e-07
Q8BI84,MIA3_MOUSE,0.1966204537027077,0.1295444634960873,,0.6019660491730451,0.5759958356804257,0.7297937929601874,,,
Q8BIE6,FRMD4A_MOUSE,0.7132570984731672,1.6102802065484292,,-1.1748176500903056,4.752126031786773e-05,0.000628222193261,,,
Q8BIF0,CD99L2_MOUSE,0.4307682879686316,0.3950785673845055,0.3120753275944586,0.1247724626854927,0.5344328472704802,0.6975669611428048,-0.3402452801382065,0.4414978526154257,0.6885319959691613
Q8BIG7,COMTD1_MOUSE,0.1584966927949969,0.1684301986630215,0.1128831501353362,-0.0876980920655041,0.7219124797393601,0.8338672904939775,-0.5773206756617615,0.0034365038982026,0.0285017256299383
Q8BIJ6,IARS2_MOUSE,0.0681724195386342,0.0702130660097995,0.0549674049914127,-0.042551340569414,0.9353723868339836,0.967514754477396,-0.3531631564543981,0.02499124728033,0.1144009226067681
Q8BIJ7,RUFY1_MOUSE,0.2620293234296076,0.2232380673102278,0.1783396682181028,0.2311452099192875,0.2927650134323213,0.4771793388333066,-0.3239554230505636,0.1028004525758366,0.2861694259420782
Q8BIK4,DOCK9_MOUSE,0.3409674378766945,0.2705660474528181,0.2565824130997834,0.3336531585176133,0.2628901324903004,0.4451343261521498,-0.0765585237351743,0.7046500235493017,0.8697682833888597
Q8BIQ5,CSTF2_MOUSE,0.2944688885117528,0.2179386215981583,0.2906894229995503,0.434193333511748,0.0081272588409006,0.0368308511836948,0.4155566949518046,0.0391126767291068,0.1549955912216179
Q8BIS8,CCDC126_MOUSE,0.6644945691298109,0.4934789062472928,0.3911100928689475,0.4292689904891367,0.2634912760126713,0.4455137098744326,-0.335413651705502,0.331352192929676,0.5858743718943392
Q8BIW1,PRUNE1_MOUSE,0.1491329507628662,0.1669091730317488,0.1458811638468621,-0.1624641900989778,0.2926277486532199,0.4771793388333066,-0.1942696301146167,0.1186118293744551,0.3120505772106783
Q8BIZ6,SNIP1_MOUSE,0.3426376494526796,,0.3662046189311125,,,,,,
Q8BJ05,ZC3H14_MOUSE,0.557027023243709,0.3014070324863477,0.8071407733258438,0.8860342406599899,0.0202825802329613,0.0727291210320725,1.4211072371536613,,
Q8BJ48,NAGPA_MOUSE,0.5761016647506384,0.2702126905612373,0.4364492983170487,1.0922279942071311,0.0114093968472324,0.0474451597665015,0.6917186352489529,0.0904867536709441,0.2633102060151375
Q8BJ71,NUP93_MOUSE,0.0491326707894053,0.0437437366051969,0.0514881140223198,0.1676062031234583,0.6525010355161925,0.7914439547240768,0.235162964916752,0.7399552299828707,0.8892467603620018
Q8BJF9,CHMP2B_MOUSE,0.5696821163109377,,,,,,,,
Q8BJH1,ZC2HC1A_MOUSE,1.2905441995629017,0.6076948168519031,0.8965072328189404,1.086560660801886,2.7349346749366733e-08,1.1911307560538612e-06,0.5609682355731449,0.0089357691004867,0.0573958182941441
Q8BJM3,R3HCC1L_MOUSE,0.4741785523643429,,0.311050567512934,,,,,,
Q8BJS4,SUN2_MOUSE,0.286191327682093,0.2309322574124187,0.2108027153109567,0.3095102476383308,0.1270610526398919,0.2728320115912862,-0.1315762576119571,0.7501768651943379,0.893597628132742
Q8BJU0,SGTA_MOUSE,0.5134990687898124,0.321082483638835,0.4178576085710263,0.6774176979733466,3.593814557046834e-05,0.0004975234414207,0.380067443148016,0.0863439009802497,0.2542128758961059
Q8BJU2,TSPAN9_MOUSE,0.1097960986258892,0.0646216990210676,0.1203378451106427,0.7647362048407416,0.0192159548636549,0.0701307540685782,0.8969998405065123,0.0408127398021875,0.1584262927423879
Q8BJW6,EIF2A_MOUSE,0.8545533148576878,0.7377545928455699,0.3213197797304648,0.2120295061373015,0.3016305903627946,0.4870324640651226,-1.1991312044554203,0.0309481948830803,0.1329656757459981
Q8BJY1,PSMD5_MOUSE,0.1045717240245919,0.0920587280684336,0.1547538088758627,0.1838663878133995,0.4288988671878867,0.6057757999326114,0.74934850340475,0.0065793742949585,0.0464307598271416
Q8BJZ4,MRPS35_MOUSE,0.2469927087389949,0.1150465609124766,0.102067113957118,1.102250596154026,0.1481464081532666,0.3013443057351939,-0.1726997532377806,0.8340534435505133,0.9400994680719972
Q8BK30,NDUFV3_MOUSE,1.237621522760147,0.7847823378070548,,0.657205713234712,0.1078662023536398,0.2409183185311724,,,
Q8BK62,OLFML3_MOUSE,,0.0763394852808942,,,,,,,
Q8BK63,CSNK1A1_MOUSE,0.1129488107165721,0.1764679504854946,0.2377995861540912,-0.6437371097802089,0.0021496850236123,0.0130855594851057,0.4303400144684169,0.0856189248699362,0.2523092492962041
Q8BK64,AHSA1_MOUSE,0.2974053655430577,0.2273958783919637,0.2387610009870054,0.3872245702895715,0.347261337164209,0.5306774323408336,0.0703611020470666,0.8019720088595689,0.9236742750572988
Q8BK67,RCC2_MOUSE,0.3230750996633113,0.2707093592333301,0.2829219653194607,0.2551247954856063,0.3332580850102897,0.5189462633691319,0.0636594214384593,0.6669330305269846,0.8419735159811049
Q8BK72,MRPS27_MOUSE,0.1133111922067619,0.1081887049133575,0.0779119666723579,0.0667404818603839,0.8916533386575786,0.9393608987986304,-0.4736330500256566,8.19859324953935e-05,0.0015798247351507
Q8BKC5,IPO5_MOUSE,0.131091060655891,0.1346507945354591,0.1484782973065174,-0.0386534339453385,0.3418036461620738,0.5265059920458987,0.1410293285952258,0.4936130778355143,0.7347117874536009
Q8BKE6,CYP20A1_MOUSE,0.1105016511239905,,,,,,,,
Q8BKE9,IFT74_MOUSE,,,0.3198092479577673,,,,,,
Q8BKG3,PTK7_MOUSE,0.3071288931312327,0.214357388631412,0.2201958264074936,0.5188260942352905,9.47136939990759e-08,3.491636292258068e-06,0.0387689784065099,0.6394090069477044,0.8276822945928048
Q8BKI2,TNRC6B_MOUSE,0.2529885927640697,,0.2822478463556724,,,,,,
Q8BKX1,BAIAP2_MOUSE,0.6384018295915206,0.5118527064992167,0.3697683753473954,0.3187360739494238,0.0774286931808696,0.1902268127839431,-0.4691068695303024,0.1024010836975885,0.2855517221307104
Q8BKZ9,PDHX_MOUSE,0.0644136755602172,,0.0539490024845336,,,,,,
Q8BL65,ABLIM2_MOUSE,0.1729392974805455,,,,,,,,
Q8BL66,EEA1_MOUSE,0.1964943353898261,0.167411465152334,0.2286863148630715,0.2310893884927774,0.0344192786577833,0.1088629141082822,0.4499716999521245,0.0014787566174549,0.015653417088717
Q8BL80,ARHGAP22_MOUSE,0.3183806381381578,0.2040255980056497,0.2259937797833932,0.642002432300299,0.0851035257174692,0.2042609128595586,0.147532893860318,0.7395782147080218,0.8892467603620018
Q8BL97,SRSF7_MOUSE,0.3660468347239772,1.1785537995041324,0.2318878283895774,-1.686917462867043,0.0275697291495602,0.0921143394498036,-2.345518616160517,,
Q8BLF1,NCEH1_MOUSE,0.1497599154045318,0.1606294075771598,0.1235846746812011,-0.1010845164658393,0.3738623659369405,0.5537889041260053,-0.3782361909727237,0.1213910776678275,0.3165611733671548
Q8BLH7,HIRIP3_MOUSE,,0.1376648989448906,,,,,,,
Q8BLN5,LSS_MOUSE,0.2380737154064071,,,,,,,,
Q8BLX7,COL16A1_MOUSE,,,0.1477857518827038,,,,,,
Q8BM55,TMEM214_MOUSE,0.4274716814580484,0.3846379459615885,0.2601504721333758,0.152327752613208,0.5271880878366808,0.6916050044750699,-0.5641547713334101,0.4125498723932514,0.6631296150656759
Q8BM72,HSPA13_MOUSE,0.7327881150627255,,,,,,,,
Q8BMA6,SRP68_MOUSE,0.2106419373021105,0.1812039949348525,0.138878689531346,0.217177932939147,0.3301140283192417,0.5150587639529043,-0.3837895226861771,0.5853891679886671,0.7987413953872262
Q8BMC4,NOP9_MOUSE,,0.6585258852938005,,,,,,,
Q8BMD8,SLC25A24_MOUSE,0.1448386555419153,0.0774427133236922,0.058689842960495,0.9032452846052884,0.1462634958887468,0.2989707549693762,-0.4000186526960675,0.7503109978914446,0.893597628132742
Q8BMF4,DLAT_MOUSE,0.0619978718576315,0.0525165467715422,0.0515697391129828,0.2394466394630943,0.0052056862958173,0.0263171906572833,-0.026247307775333,0.9108538208599484,0.9754168371139146
Q8BMG7,RAB3GAP2_MOUSE,0.2182753839118672,0.1798766954663325,0.1587124811027675,0.279141153568131,0.3431962760620697,0.5279076332675343,-0.1805926997134931,0.6352431656261934,0.8247478617000534
Q8BMJ2,LARS1_MOUSE,0.1817141564394713,0.153881267257182,0.086602648494239,0.2398532012812992,0.1338624204991939,0.2819750764083596,-0.8293345643714733,0.0001310014120412,0.0022423539571739
Q8BMJ3,EIF1AX_MOUSE,0.3704153244462586,0.2318146520651568,0.2525397927453626,0.6761720294095124,0.0035108120115846,0.0195568322750582,0.1235389753847163,0.6344365956327445,0.8247478617000534
Q8BMK4,CKAP4_MOUSE,0.1049253096377871,0.1009603163475318,0.1076080158676162,0.055574384708093,0.7412449704697399,0.8466122410428799,0.0919972142563174,0.8649802793032313,0.9538728122847592
Q8BML1,MICAL2_MOUSE,0.275583354780139,0.279421416117738,0.386141298435151,-0.0199538476701421,0.971282587449433,0.9854307865167744,0.4666862614542572,,
Q8BML9,QARS1_MOUSE,0.1515717799270989,0.128259297548512,0.07917933786668,0.2409377624234401,0.3616725617337973,0.542343544354931,-0.6958675028821585,0.0062554491984381,0.044733412267942
Q8BMP6,ACBD3_MOUSE,0.1638788630286167,0.4026643097705703,0.2328036050616475,-1.2969478156698435,2.6442191136924827e-06,5.9422485698801614e-05,-0.7904642052366743,0.1171289200595569,0.3106638512144715
Q8BMQ2,GTF3C4_MOUSE,,,0.3657664903329272,,,,,,
Q8BMS1,HADHA_MOUSE,0.0923780433046715,0.0820747578908357,0.0924424868947152,0.1706113991707523,0.0052463364608515,0.0264818921970061,0.1716174827637457,0.0056075924565048,0.0412934382723861
Q8BMZ5,TSEN34_MOUSE,0.8494114277910702,0.5480191689082388,0.68608271107087,0.6322371610829383,0.0623093296668326,0.1635689265505833,0.3241561543318189,0.2571048408110992,0.505723336020854
Q8BND5,QSOX1_MOUSE,0.6610784583518443,0.1526214097021191,0.4809100642755517,2.114864146994349,1.5738011300643607e-10,1.2594247579856506e-08,1.655809761267807,3.3031180976531243e-06,0.0001181048226471
Q8BNV1,TRMT2A_MOUSE,0.5208438986683497,0.4153911833494063,0.409451927604483,0.326380453952453,0.5817361618673913,0.7338240473229184,-0.0207765156405711,0.7142704090832059,0.8749608589378595
Q8BNW9,KBTBD11_MOUSE,0.3825228638423759,,0.2881223137408941,,,,,,
Q8BP01,VMAC_MOUSE,0.4699710270927553,,,,,,,,
Q8BP27,SFR1_MOUSE,,0.842250744262211,,,,,,,
Q8BP40,ACP6_MOUSE,0.1440714691906924,,0.0994925720930768,,,,,,
Q8BP47,NARS1_MOUSE,0.1688652816727269,0.1514222943241726,0.1500541841796047,0.1572951107745576,0.3033264212443073,0.4884006557252813,-0.0130940846861089,0.7661349965046353,0.9070722659131408
Q8BP48,METAP1_MOUSE,0.1229039416635862,,0.1656878541868102,,,,,,
Q8BP56,PGGHG_MOUSE,0.1913836757011159,,,,,,,,
Q8BP67,RPL24_MOUSE,0.1559314803234128,0.1320730967958535,0.1616170412108941,0.2395755963535759,0.0764431444187658,0.1885789149157676,0.291242706175343,0.1617298346090387,0.3785066238340995
Q8BP92,RCN2_MOUSE,0.2873690152750731,0.2506075170560772,0.2512375496520189,0.1974748263729343,0.4919717921546792,0.6642494416127056,0.0036224143250371,0.4650431324680765,0.7092458769110285
Q8BPB5,EFEMP1_MOUSE,0.0612328782880266,0.0767225615585385,0.0853765687740316,-0.3253443894122528,0.1675797858811952,0.3310230448381708,0.1541892939823662,0.9177161007008334,0.9798195048369251
Q8BPG6,SUMF2_MOUSE,,,0.3952743363753155,,,,,,
Q8BPM0,DAAM1_MOUSE,0.2781296158162638,0.1443524352032729,0.1430273090600133,0.946161928191935,0.0017408497035568,0.010963009361555,-0.0133048101192734,0.983385000312404,1.0
Q8BPU7,ELMO1_MOUSE,,0.0931325691319827,,,,,,,
Q8BQ30,PPP1R18_MOUSE,0.3015971120435688,0.1725463752339897,0.2469784818942991,0.805638447390662,0.0447827171327265,0.1297986704173814,0.5174011851716211,0.1794220846775689,0.4048949989427887
Q8BQ47,CNPY4_MOUSE,0.3964375195182688,0.3827611040945858,0.3455571130939349,0.050649276437899,0.7077368759106513,0.8261679238353699,-0.1475200551384334,0.3569285363204291,0.612911435367738
Q8BQB6,SAXO2_MOUSE,0.1342289269449217,0.1171363369766662,0.3270842129168023,0.1965069272972035,0.7547648576200964,0.8529978395943539,1.4814734427241167,0.0442553374565321,0.1675455011001416
Q8BQM4,HEATR3_MOUSE,0.1975179918999587,0.2893118037971351,0.4216607930507506,-0.550641111540364,0.3457344386762579,0.529330234856184,0.5434576970854212,0.5205632337449007,0.7545822009869777
Q8BR63,FAM177A1_MOUSE,0.5848032069848487,0.3410698100335138,0.4676497273460722,0.7778841631417228,0.0034820178724978,0.0194407460172096,0.4553612867020373,0.2367816218330296,0.4789209673530417
Q8BRF7,SCFD1_MOUSE,0.152101975935513,0.1965660029426358,0.151479352002,-0.3699749270144075,0.0001280386989272,0.0013785940099191,-0.3758926672573463,0.002844983876788,0.0247414305606507
Q8BRH0,TMTC3_MOUSE,0.2653253943978108,0.2199837997323511,0.181237215518423,0.2703654798180486,0.212855879617644,0.3888530852035023,-0.2795180523246815,0.1887571721580987,0.4159423134505284
Q8BRN9,CC2D1B_MOUSE,0.1628273158803037,0.1159322100719156,0.1301548671064929,0.490061292369416,0.0182869954296502,0.0675671531584261,0.1669478081559294,0.9431446919836952,0.9880482078082778
Q8BRT1,CLASP2_MOUSE,0.2972393108816759,0.2201964620986776,0.5395947455906569,0.4328336404079977,0.1908946028349472,0.3632065884050576,1.2930850105534784,0.0615246605328155,0.2043202864753357
Q8BRV5,KIAA1671_MOUSE,0.2811443688239784,,,,,,,,
Q8BSD5,SHE_MOUSE,0.9501696055111444,,0.3778175865579228,,,,,,
Q8BSE0,RMDN2_MOUSE,0.1083894196577293,0.0964292647589232,0.0709924550206093,0.168680982919173,0.832351623596361,0.901016213470228,-0.4418053429249119,0.0009957565861954,0.0114440881942038
Q8BSL7,ARF2_MOUSE,0.1253704142039146,0.107258681346803,0.1242439323112806,0.225102509048006,0.0065597290332931,0.031282661276504,0.2120809748629265,0.1319807746861468,0.3354771982148661
Q8BSQ9,PBRM1_MOUSE,0.2775288669507362,0.4358929151819273,0.06993102342256,-0.6513359148529348,0.0350903449674225,0.1102791396916796,-2.639969231004495,1.748325494727053e-06,6.861111514672752e-05
Q8BSY0,ASPH_MOUSE,0.2232682095477104,0.1112177820976843,0.1727264618609264,1.0053903726595002,2.2240813761385585e-07,7.154128426579029e-06,0.6351016497212887,0.0216730002159885,0.1039399622877068
Q8BT51,COA4_MOUSE,0.5960717340870956,0.4235709504051469,,0.4928823129153646,8.277915968127412e-06,0.0001444672462309,,,
Q8BT60,CPNE3_MOUSE,0.2705952253934101,0.5038239687936522,0.4087713892304476,-0.8967833746814613,0.0136893023615746,0.0539838954907769,-0.3016255355646572,0.4850465729850799,0.7263838493935177
Q8BTE0,SDHAF4_MOUSE,0.3165700501118136,0.3651360596453081,,-0.2059093794426744,0.6647777766324969,0.800710677360948,,,
Q8BTG3,TCP11L1_MOUSE,,0.1220529372468948,,,,,,,
Q8BTH8,CSNK1G1_MOUSE,0.1358294124063239,0.1240833067885071,0.1342717671460985,0.1304868741357779,0.7589842145601496,0.8547502848463878,0.1138469467688314,0.7657800189721751,0.9069856831256752
Q8BTI8,SRRM2_MOUSE,0.4012792873582125,0.4182708940190512,0.3043608318362903,-0.0598309183309496,0.294605801025841,0.4792273838204186,-0.4586548989557246,0.2943255756614656,0.5457191606333665
Q8BTJ4,ENPP4_MOUSE,0.2856623811595734,0.2848608102222109,0.2379613225974346,0.0040539041870057,0.5125856022225488,0.6806124487625183,-0.2595300543078717,0.1186811716903561,0.3120505772106783
Q8BTM8,FLNA_MOUSE,0.0878672496598327,0.0808118266423466,0.1040307898011457,0.1207590928868401,0.0505090638091823,0.1415035645175226,0.3643722344072014,9.227198407650016e-10,1.099745350956213e-07
Q8BTS4,NUP54_MOUSE,0.1006510994189648,,,,,,,,
Q8BTV2,CPSF7_MOUSE,0.1761908259622353,,0.1737661833301599,,,,,,
Q8BTW3,EXOSC6_MOUSE,0.3238293306637301,0.2999354197319362,0.4984492232396367,0.1105817610219225,0.8117895900900152,0.8875313712380339,0.7327946436757569,0.0502566460126969,0.1798953135359942
Q8BTW9,PAK4_MOUSE,0.3172368969918612,0.2421465945697544,0.2503014347539613,0.3896798631479398,0.078702795878731,0.1924171932027694,0.0477858469976827,0.7200508344286278,0.8780309151918623
Q8BTY1,KYAT1_MOUSE,0.0731581512933847,,,,,,,,
Q8BTY2,SLC4A7_MOUSE,,,0.5072794441092744,,,,,,
Q8BTY8,SCFD2_MOUSE,0.1889731049858946,0.1896964754875714,0.1468809607926804,-0.005511952154383,0.9888048511712846,0.9966178503420264,-0.3690454730914809,0.4935623079534921,0.7347117874536009
Q8BTZ4,ANAPC5_MOUSE,0.278693507830769,0.1613878924116782,0.1676762658250196,0.7881470459395967,0.0405282186751427,0.121215210094023,0.0551461440239918,0.7246972639264798,0.8820256411934236
Q8BTZ7,GMPPB_MOUSE,0.082592150900347,0.1027553808608053,0.1774441779905113,-0.3151373561261413,0.1984980420889591,0.3727398560175952,0.7881512961464837,0.0785088253414618,0.2384551810849534
Q8BU11,TOX4_MOUSE,0.7128226559385361,0.2347994469764337,0.2775033042099071,1.6021141808945338,,,0.2410759391511208,0.5828721658827938,0.7977534259598301
Q8BU14,SEC62_MOUSE,0.6434140888652148,0.3370992151736161,0.3474064714562357,0.9325742586124652,,,0.0434513602132503,0.9437799265938634,0.9880482078082778
Q8BU30,IARS1_MOUSE,0.1863280853055649,0.1498015293717381,0.1816177530025665,0.3147927958536903,0.3587162205665114,0.5392600011433729,0.2778528791000452,0.4501947519482046,0.6972455408866789
Q8BU31,RAP2C_MOUSE,0.128506294747363,0.1118137192591742,0.1370358292333472,0.2007418160115289,0.4276595082304065,0.6048063993551568,0.2934559338679213,0.2556612406324918,0.5034993098870005
Q8BU33,ILVBL_MOUSE,0.1642215552271143,0.1202616054063996,0.2101223222710732,0.4494673806318544,0.2475245543686123,0.4299248612405595,0.8050533116313624,0.0489883372776123,0.1775343703039844
