Protein.Group,Genes,Oxy8vs21_Log2FC,Oxy8vs21_pval,Oxy8vs21_FDR,Oxy60vs21_Log2FC,Oxy60vs21_pval,Oxy60vs21_FDR
Q8CD94,LIN52_MOUSE,1.0311144619890515,5.5754690759130784e-05,0.0007117943205475024,0.03650882218344936,0.9413035253748968,0.9873255360679328
Q8CDG3,VCPIP1_MOUSE,0.5378410796584778,0.6199685689264456,0.76614571549818,2.0628965971127653,0.0011061846180314703,0.01231730830735388
Q8CDJ8,STON1_MOUSE,0.4551755110787028,0.058357257068903684,0.15638169890667505,-0.7558768245082499,0.14320035564489209,0.35365981923657924
Q8CDN6,TXNL1_MOUSE,-0.12023151648894485,0.52879475779045,0.6928816295169595,0.2623346239783308,0.5696678226774234,0.7915332700241575
Q8CEC6,PPWD1_MOUSE,1.3355497992737275,0.043110895775897155,0.12674448838774063,,,
Q8CEI1,BOLA3_MOUSE,,,,-0.500422679884927,0.21341276954882016,0.44566015081642
Q8CEZ4,MAB21L4_MOUSE,,,,0.16836772482367185,0.6489093954846299,0.8332763107220826
Q8CFB4,GBP5_MOUSE,0.21883934984519665,0.4224335537967906,0.6007674519574145,-0.19417847610251013,0.583555096081321,0.7977534259598301
Q8CFE3,RCOR1_MOUSE,-0.18432679341208688,0.7782149843883475,0.8658268442787955,-0.47466770746332004,,
Q8CFE4,SCYL2_MOUSE,,,,-1.5910379313183136,0.0042317752189350525,0.03354150900131281
Q8CFI0,NEDD4L_MOUSE,0.6059235318688769,0.0768637972160457,0.18918988647100224,0.6034392265617069,0.08525315337154118,0.2516923372014858
Q8CFI7,POLR2B_MOUSE,0.4679600170332764,0.11093299047583438,0.2465929144655912,0.1078901802030572,0.7964886757402002,0.9205990954931248
Q8CFV9,RFK_MOUSE,0.7910556550303147,0.11215172736120704,0.24862825504872993,0.2733047443671598,0.6463260940096347,0.831333562360173
Q8CFX1,H6PD_MOUSE,0.4040161425060365,0.009493027495961632,0.04139359980500688,-0.1397541337395001,0.04005306809427087,0.15661090294940908
Q8CG03,PDE5A_MOUSE,0.24154656230818008,0.14134480944279848,0.29277292915519054,0.3610258827231434,0.0277648180574826,0.1228984656244553
Q8CG19,LTBP1_MOUSE,0.20985108022098825,0.1474908199673607,0.3005314380945156,-0.03335500754650495,0.8159694291809115,0.9310804612558654
Q8CG50,RAB43_MOUSE,-0.07070180945278273,0.8815241009270008,0.9326928652503997,0.13500490011286628,0.7830560712136763,0.9161453489759757
Q8CG72,ADPRS_MOUSE,0.5091344178576909,0.07060141657331821,0.1790008385140193,-0.240031536891546,0.8462650950389851,0.9465874825969847
Q8CG76,AKR7A2_MOUSE,0.23764660530467768,0.07002683905127526,0.17789340933812323,0.08803155959027342,0.44075572842418076,0.6878525383457874
Q8CG79,TP53BP2_MOUSE,0.7128365289996852,0.01627285874118586,0.06179542769656344,0.08110732314948166,0.8171085133677999,0.9311101968900779
Q8CGA0,PPM1F_MOUSE,-0.846936362536131,0.03874231476675194,0.11813525534359955,0.07030626640278559,0.8476410725214936,0.9465874825969847
Q8CGB3,UACA_MOUSE,0.1016486913060361,0.7022686963758669,0.8237910592810938,0.17026224034806886,0.22325723894875593,0.4596556589488782
Q8CGB6,TNS2_MOUSE,0.5951612083417777,3.9050171800239985e-07,1.1754459970329118e-05,0.425087022406027,0.01302085429792626,0.07599212091268877
Q8CGC7,EPRS1_MOUSE,0.24435224894505073,0.11225487352107132,0.24868888590319715,0.6171953195529527,0.01808063726627465,0.09279663592164565
Q8CGE9,RGS12_MOUSE,0.41798896383249434,0.6084836125017189,0.7559389370004316,0.41840244209130495,0.5551502695382267,0.7774154297224095
Q8CGF1,ARHGAP29_MOUSE,1.0614656644706475,0.0009018691580639468,0.006404832700449803,0.5380340032858791,0.10105641262079991,0.28376922845875574
Q8CGF7,TCERG1_MOUSE,0.2645243648494923,0.13891898881570022,0.289025492900642,0.6318908767349749,0.005551976973719049,0.04116650207702281
Q8CGK3,LONP1_MOUSE,-0.006203705078575974,0.7449117841139409,0.8480836270733277,-0.4340395818082963,0.0059510304921896835,0.043039525150615675
Q8CGN5,PLIN1_MOUSE,0.9745063934422139,0.0037725558958308304,0.020459100651604886,-0.330008468222361,0.46460312481224786,0.7089107897799022
Q8CGY8,OGT_MOUSE,1.4225983924262326,0.25745126849205224,0.440405428530982,0.4184347312297902,0.5835687160299393,0.7977534259598301
Q8CH02,SUGP1_MOUSE,0.1803706941809482,0.7154711825282785,0.8309749868731698,0.674909014647862,0.14963406233886614,0.36150331276762104
Q8CH18,CCAR1_MOUSE,0.7758596300911675,0.006173416560229038,0.029830603437572125,-0.18701670940241863,0.5888468563683072,0.7991500162540245
Q8CH25,SLTM_MOUSE,0.32764010920356385,0.30687406575213616,0.4918020966653766,-0.1622129654547866,0.766537188141739,0.9072146640088694
Q8CHC4,SYNJ1_MOUSE,1.0264827307975943,0.20466012935394906,0.3804475265780775,0.26088435663150034,,
Q8CHG3,GCC2_MOUSE,-0.0671643725801022,0.8393025911233881,0.9055490001166749,-0.4058712086304857,0.4183874520759785,0.6695031431031818
Q8CHH9,SEPTIN8_MOUSE,-0.21268247747190577,0.5302314058935289,0.6942095940689019,0.47331706936765244,0.09502154974048506,0.2730172741650722
Q8CHP5,PYM1_MOUSE,0.3162110669032933,0.22630003969858148,0.40573247554701963,0.23164685849189093,0.8828885200291068,0.9637500873316369
Q8CHP8,PGP_MOUSE,0.6306388922920756,0.3033710869759596,0.48840065572528135,0.7331909493150632,,
Q8CHS8,VPS37A_MOUSE,0.31968586547293165,0.06151206129166059,0.16262777848343143,-0.8384556952286328,0.012750124637959966,0.07500895993593266
Q8CHT0,ALDH4A1_MOUSE,0.5671593800314294,0.01681081448191429,0.06361007024555775,1.5594613906340449,1.2853488028547e-06,5.371756425436915e-05
Q8CHY6,GATAD2A_MOUSE,1.7564749228280998,0.00012728767980255435,0.0013783197274989467,1.4630884364785062,,
Q8CI08,SLAIN2_MOUSE,0.48808966528019976,0.026906882488210347,0.09069494523508921,-0.1521346819343541,0.6635121427291368,0.8402920406542158
Q8CI32,BAG5_MOUSE,0.1701558213821077,0.5441757294094446,0.7054289088077391,-0.12170418654175937,0.47710446728839384,0.7221647110696385
Q8CI51,PDLIM5_MOUSE,0.3731447765677753,0.00027688946903123166,0.0025305692141823705,0.6790608550186774,0.005827490146450857,0.04252349952670943
Q8CI61,BAG4_MOUSE,-1.1525436722115336,0.24620589594864317,0.42876939735005215,0.5267889493868543,,
Q8CI94,PYGB_MOUSE,0.14293984707575674,0.3525635139472495,0.5347946783453192,0.3401254241583381,0.11716796388855129,0.3106638512144715
Q8CIB5,FERMT2_MOUSE,0.4665575024195786,0.00028806500158058137,0.0026036949591897725,0.4049514599646688,0.013538301850305858,0.07755171157982296
Q8CIC2,NUP42_MOUSE,0.1450965163697351,0.8539606262976447,0.9161767867695441,0.8601039059137557,0.032083076904226716,0.13620493598654562
Q8CIE6,COPA_MOUSE,-0.2633580559260947,0.004818698330757455,0.02481970050740221,-0.45243507999874116,0.0009337246264802944,0.010966152729976596
Q8CIF6,SIDT2_MOUSE,-0.6783567801101595,0.1309164459540897,0.278413275311684,,,
Q8CIG8,PRMT5_MOUSE,0.8406601751488917,0.003889284714451284,0.020939827048834642,-0.801680958001649,0.10460634473210119,0.2886991572451987
Q8CIH5,PLCG2_MOUSE,-2.012156204041395,0.0014184433373109642,0.009307825179434548,-1.1361146831284537,0.02644238400102231,0.11851291646307206
Q8CII2,CDC123_MOUSE,0.09536589988818746,0.8214121961781531,0.8945392946504587,-0.14029422074099923,0.6750185418454242,0.8471956582131729
Q8CIM7,CYP2D26_MOUSE,-0.10491871917539954,0.748453946361739,0.8485409115455652,-0.6685180622101496,0.06863522964213702,0.21868135543405637
Q8CIM8,INTS4_MOUSE,,,,-0.4266069135312197,0.35158015646565055,0.606966171409047
Q8CIN4,PAK2_MOUSE,0.41338796935717925,0.007022162538225332,0.032773421462186786,0.12644731384385688,0.5366682327858439,0.7633016507368116
Q8CIZ8,VWF_MOUSE,0.4908475282130534,0.026246448175854482,0.08890795918045141,0.4982628547783382,0.008805495566670046,0.05689976854125343
Q8CJ53,TRIP10_MOUSE,0.26468343517076853,0.5883127244790236,0.7395609383201825,0.6988670528721965,0.06508055578052124,0.21283458181068837
Q8CJ96,RASSF8_MOUSE,-0.1943111715307188,0.8227266522874421,0.895205912281718,0.7194748155563406,,
Q8CJF7,AHCTF1_MOUSE,-0.16559795555247103,0.5812543751739923,0.7337410009369787,-0.3434820204564932,0.2097619119258689,0.4426320213622597
Q8JZM7,CDC73_MOUSE,-0.0724902496864365,0.9048632644451284,0.9491228806408141,-0.040000733437096925,0.9402689965984901,0.9873255360679328
Q8JZN5,ACAD9_MOUSE,-0.18622860766208899,0.6239932041583415,0.7685141527190383,-0.43788371208732224,0.09071746658772788,0.2635219424116503
Q8JZQ2,AFG3L2_MOUSE,-0.0979902604353419,0.7973424709920085,0.8776020486208684,-0.11522002716910974,0.7182483183936671,0.8771624624633095
Q8JZR0,ACSL5_MOUSE,-0.08732730155088146,0.11787770231356706,0.25766605016043537,-0.26633645924235444,0.02226646951639558,0.1059950231203762
Q8JZU2,SLC25A1_MOUSE,0.5690414267361625,0.002352380126214468,0.01413582269983456,-0.18848798374496922,0.5735369008308917,0.7924610334365864
Q8JZV7,AMDHD2_MOUSE,0.6326200531421442,0.05928988686183925,0.15854125411059053,0.6059035982995142,0.04584370029750796,0.16937431407276762
Q8JZX4,RBM17_MOUSE,0.3271792825997683,0.06402771908770473,0.16659393047324283,-0.40788671474934857,0.14072166596685995,0.34920725300843386
Q8JZY2,COMMD10_MOUSE,1.3635912053381454,0.0009820340276793208,0.006811952737454231,0.37288712522043743,0.3858377666058299,0.6389749437584468
Q8K003,TMA7_MOUSE,0.9866164693940317,1.35171753814298e-07,4.668405518575913e-06,0.6788050054342059,0.06827357243987066,0.21796067074553946
Q8K010,OPLAH_MOUSE,0.296095638161677,0.028372735940138148,0.09403125921171036,0.15157951905372521,,
Q8K012,FNBP1L_MOUSE,0.14604365871890332,0.4815881865353686,0.6550957048186337,-0.11086458633608551,0.5711511740102162,0.7917261293786314
Q8K019,BCLAF1_MOUSE,-0.03186604193285388,0.6734524467670269,0.804315640694764,0.14842076303296495,0.9883042303946047,1.0
Q8K021,SCAMP1_MOUSE,0.5492708647584439,0.2562544539384449,0.43858678318833483,0.4365673046137224,0.2822557650886143,0.5331957044746383
Q8K031,STARD8_MOUSE,1.1494894257147594,0.05538676310307493,0.15080827364414012,,,
Q8K0C9,GMDS_MOUSE,,,,0.3501983029870065,0.6103470352190528,0.8129559141253974
Q8K0D5,GFM1_MOUSE,0.0738225291996044,0.8674424835437362,0.9246519780724491,-1.4551216134380207,0.03691590305453732,0.14961634260642456
Q8K0E8,FGB_MOUSE,0.5566354307603827,2.4751871067996165e-06,5.639645067645515e-05,0.308326124542887,0.006208986283524425,0.04450003977813274
Q8K0L9,ZBTB20_MOUSE,0.08015067061334988,0.8413403612983928,0.9064427986722411,-0.33131673983798804,0.4524285234623412,0.698615637476878
Q8K0P3,MEAK7_MOUSE,-0.1933703410854501,0.6684112210165298,0.8027590997877116,-0.16129800215342094,0.7325234821664488,0.886724185570295
Q8K0S0,PHYHIP_MOUSE,0.21651208034281114,0.6285235059293426,0.7720650029779756,-0.45477462074364483,0.2800902165304274,0.5327011328575151
Q8K0U4,HSPA12A_MOUSE,0.9379089489461573,0.0002564701483077281,0.0023637038106675726,0.7036165096496304,0.020166210442327432,0.09953200184572036
Q8K0Z7,TACO1_MOUSE,-1.6781381187389763,7.2742547803545644e-06,0.00013113642821067762,-0.7875524645264471,0.14051545597900558,0.34920725300843386
Q8K136,SCNM1_MOUSE,,,,-1.8082211693466244,0.00949332211089659,0.05978377798995153
Q8K183,PDXK_MOUSE,0.40905271760792805,0.4129661854612551,0.5930157671361669,0.36784605359440614,0.25891681857245574,0.507129612108019
Q8K199,CMC2_MOUSE,1.0285658651745904,0.02176401755522086,0.07661774849643738,0.4044290819052044,0.5622608894086084,0.7825932275592136
Q8K1B8,FERMT3_MOUSE,-0.37880094880205545,0.05157297623756071,0.1432776757285662,-0.397512480088245,0.09685171060760542,0.2767928994096574
Q8K1C0,ANGEL2_MOUSE,3.137099197209257,0.0002530189732733834,0.0023384654966478054,2.328162833793045,0.0006986728375939323,0.008782535903817477
Q8K1E6,ALKBH3_MOUSE,-0.6060270778894579,0.21353172871422232,0.3898706744081043,-0.5836148404183122,0.12745795909429172,0.327128453494411
Q8K1I7,WIPF1_MOUSE,0.971077211120447,0.0006961012650354055,0.005202524488795365,0.7767479723978716,0.0252317125241996,0.11500800411171999
Q8K1J6,TRNT1_MOUSE,0.31692621912427665,0.051960236756655974,0.14394656471682993,-0.1586952446000031,0.3953624484339182,0.6491205913573208
Q8K1L5,PPP1R11_MOUSE,0.6925094675057674,1.3569629225269513e-08,6.534885715348403e-07,0.7604261350507799,0.028932061293332555,0.1261415571932647
Q8K1M6,DNM1L_MOUSE,0.22571976200843322,0.3279196469683806,0.5128238139672339,0.16201770729326537,0.6553880810865839,0.8359521302167555
Q8K1N2,PHLDB2_MOUSE,-1.4886188557205609,3.735600022511713e-08,1.5713466248539655e-06,0.7757396092329154,0.007485514783135171,0.05081938095385861
Q8K1R7,NEK9_MOUSE,-0.8397754186065255,0.05257451591350557,0.14516643801644616,-0.820907011484737,0.054075441838733196,0.18748380452517313
Q8K1Z0,COQ9_MOUSE,0.6873746625094925,0.31165222768440615,0.49541228635297313,0.3076676817426944,0.6933900195736864,0.8618497809919362
Q8K212,PACS1_MOUSE,0.47767214116191054,0.17006355198508694,0.33431906175139015,,,
Q8K262,PLAC9_MOUSE,-1.3468031124894684,,,,,
Q8K274,FN3KRP_MOUSE,,,,-0.09205634376088155,0.8301101872435823,0.9394365575658082
Q8K297,COLGALT1_MOUSE,0.24859901339945698,0.6726154404100146,0.804315640694764,-0.3781734878682315,0.4366460440162667,0.6847597317954904
Q8K2A1,GULP1_MOUSE,0.6183767323198821,0.0038304419134121935,0.020738745739117836,0.8660096741613322,0.08182115696391791,0.24561612230399982
Q8K2B3,SDHA_MOUSE,0.24766371661550324,0.07299743451720299,0.18310747909093503,0.41360205447133236,0.009785411868544501,0.061026076342977145
Q8K2F8,LSM14A_MOUSE,0.8765900114765822,2.230543276129425e-05,0.0003296582202243533,0.0012253061204272088,0.992187242731292,1.0
Q8K2H2,OTUD6B_MOUSE,1.1566734515473935,4.283533452489982e-06,8.67547731951829e-05,1.3841215216358544,,
Q8K2I3,FMO2_MOUSE,0.22170495304825108,0.005920458587229997,0.0289002443321229,-0.041833539851302955,0.5229021363525608,0.7559295034961997
Q8K2K6,AGFG1_MOUSE,0.1180990078963905,0.26765686397101063,0.44988840711520794,0.1545042111624512,0.5433158426055227,0.7695380200284209
Q8K2Q0,COMMD9_MOUSE,-0.25316796195580926,0.43375638962074026,0.6094881003621622,0.15523260736783376,0.8009123638950241,0.9229328360646036
Q8K2Q7,BROX_MOUSE,0.2531125714189493,0.1794714393171014,0.34740164743328006,0.006426372552328698,0.8686066975130047,0.9544763314189106
Q8K2Q9,SHTN1_MOUSE,0.5238210261153162,0.05136349028720464,0.14281662002738849,-0.010498931820525323,0.9320905892603881,0.984473795597208
Q8K2T8,PAF1_MOUSE,0.6311756678988847,0.13217900174514088,0.2797930998231014,1.1092218402481437,0.003914628362548255,0.03149318517670071
Q8K2V1,PPP4R1_MOUSE,0.26465455543639926,0.5092596259011748,0.6770181655517644,-0.31801929129115825,0.4698585224947266,0.7152340233623605
Q8K301,DDX52_MOUSE,,,,-0.3663810803607546,0.5347104095109212,0.7626246514882581
Q8K310,MATR3_MOUSE,0.19647176365658056,0.2029980142270843,0.378515353644123,-0.15655612481165157,0.16552458095441835,0.38405459008476217
Q8K327,CHAMP1_MOUSE,,,,-0.4194429725965757,0.35107919914949304,0.606966171409047
Q8K352,SASH3_MOUSE,0.6456624973580394,0.039073473999724294,0.11888455575146531,0.39507497438039896,0.2954018916556628,0.5463237283608752
Q8K354,CBR3_MOUSE,0.05929524345330346,0.6499769287275333,0.7898423345018655,0.01734545473369634,0.679441232216153,0.8514181796228896
Q8K370,ACAD10_MOUSE,1.308394783271179,0.01915747468477784,0.06999518311888206,1.1388649838157758,0.059882404779647666,0.20010548139242595
Q8K3A0,HSCB_MOUSE,0.5022272988636758,0.23935362057074872,0.4215347445478403,0.29333857756892384,0.4739082443738518,0.7193569482995543
Q8K3C3,LZIC_MOUSE,-0.021531107891294612,0.735437542801109,0.8431064213593426,0.6434725944623154,0.005318113142103035,0.03998525254973731
Q8K3G5,VRK3_MOUSE,0.4719883829538833,0.368356213439648,0.5499193318864384,1.0382174477795696,,
Q8K3G9,APPL2_MOUSE,-0.07434142065315981,0.8154511944218006,0.8897955672736882,0.4429972595572717,0.22206149645639883,0.4579608446043784
Q8K3I9,GLCCI1_MOUSE,1.0279985761885515,0.03653201572748501,0.11382862640254351,0.7368859351577741,0.24620186892670126,0.4911826498488064
Q8K3J1,NDUFS8_MOUSE,-0.4772683009606786,3.707682274869346e-05,0.0005089918637592605,1.3479342535201777,3.8677382970996127e-13,1.0800645779327902e-10
Q8K3K8,OPTN_MOUSE,-0.17663260529651212,0.6418763251361671,0.7831893725443526,0.2576428932717555,0.37750134055989715,0.6333677340572206
Q8K3W0,BABAM2_MOUSE,0.5767258427440065,0.004347627459071151,0.022859880918609687,0.48602158506640664,0.112125842920306,0.30320379472213355
Q8K3X4,IRF2BPL_MOUSE,2.4416693639624896,0.00019328036172651465,0.0019158696882921285,2.170402629212289,0.03716008386418691,0.1502275752197908
Q8K411,PITRM1_MOUSE,-0.3553607533322039,0.18350707537210587,0.3533372736478165,-0.2283454313948578,0.21175717066014055,0.44422071394024265
Q8K440,ABCA8B_MOUSE,-0.2324274345049535,0.5209301000201475,0.6866900997051442,0.06936112467946925,0.8153597334127737,0.9310804612558654
Q8K4F5,ABHD11_MOUSE,0.337378526567402,0.4810648188085943,0.6550957048186337,,,
Q8K4G1,LTBP4_MOUSE,0.5136007906816729,0.00024046407722477653,0.0022606379294398044,0.5738798286160113,0.0017434217892095126,0.01731583740023522
Q8K4G5,ABLIM1_MOUSE,0.23763746343936526,0.004122758249743735,0.02192345189207325,0.2299706704553382,0.02247274108653168,0.1059950231203762
Q8K4I3,ARHGEF6_MOUSE,-0.6908818019473351,0.2797358155727053,0.4626074651683701,0.45978850564418766,0.5702188576614471,0.7916153080045456
Q8K4L3,SVIL_MOUSE,0.23683653562269483,0.253399281561271,0.4355253279412088,-0.1901396776994464,0.19402323242438446,0.42158457929889886
Q8K4L4,POF1B_MOUSE,0.7947298097622422,0.06354285424693987,0.16559499982860182,0.7491842394630371,0.1763889652016154,0.40142835220565654
Q8K4Q8,COLEC12_MOUSE,0.6010752995332802,0.002346529007267958,0.014126535179534256,0.035701666203453476,0.7840473247606703,0.9161453489759757
Q8K4X7,AGPAT4_MOUSE,-0.31136555486194706,,,,,
Q8K4Z3,NAXE_MOUSE,0.1436247648982974,0.2028021465589288,0.378515353644123,0.0790649694659037,0.5295092505361207,0.7606967715291234
Q8K4Z5,SF3A1_MOUSE,-0.19111570068878755,0.47145655734066727,0.6483021645577239,-0.19388009210590704,0.10336899126051767,0.28725510697439194
Q8QZR5,GPT_MOUSE,0.05542165514648148,0.6033514486053668,0.7526405455324213,0.02011210806706097,0.7862472837522243,0.9173703427102068
Q8QZS1,HIBCH_MOUSE,0.1102888733770808,0.23702639617056376,0.4194625705693742,0.14228360938580062,0.27916134268059767,0.5318775611285751
Q8QZT1,ACAT1_MOUSE,0.2959387208924033,9.698395606452121e-05,0.0011243970312639368,0.3196471460852148,0.0014481733156485464,0.015431197780652392
Q8QZY1,EIF3L_MOUSE,0.002280726938821176,0.9877841488017872,0.9962864408910741,-0.45030592012475995,0.06857577007821279,0.21868135543405637
Q8QZY9,SF3B4_MOUSE,0.8847094612667017,0.00965548559202684,0.041959798976741805,1.1623670591420805,0.00012184463138601574,0.0021426012229519053
Q8QZZ7,TPRKB_MOUSE,-0.17120821473356207,0.4227894076713411,0.6007674519574145,-0.183200711949247,0.37186060042457736,0.6290583374529268
Q8R001,MAPRE2_MOUSE,0.07293410452782109,0.9645172928874631,0.9824840850555003,-0.019365790359821836,0.9611486164536948,0.9961276160218969
Q8R003,MBNL3_MOUSE,0.2882878773059525,0.6034159958311436,0.7526405455324213,,,
Q8R010,AIMP2_MOUSE,0.06400290818322593,0.7751378134477885,0.8641614563106335,-0.1256457800925402,0.41088956359344464,0.6621144795411642
Q8R015,BLOC1S5_MOUSE,0.13835332376300105,0.7075768313894697,0.8261679238353699,-0.03820253162130913,0.9222932008595054,0.9816298533616616
Q8R016,BLMH_MOUSE,-0.21880587939607213,0.03525984842877788,0.11070580162183753,-0.006422426857533166,0.9663724667574529,0.9980059685576006
Q8R034,ANAPC13_MOUSE,0.5472465128028958,0.04124044741594196,0.12278576040989617,0.3985049294796452,0.43619900669943157,0.6843922006624918
Q8R050,GSPT1_MOUSE,0.6228637168664062,0.016945632451101457,0.06375988540374299,0.8923692684109781,0.012399588070255832,0.07359667721162906
Q8R059,GALE_MOUSE,0.02960506918593851,0.7075571599943697,0.8261679238353699,-0.2719796491351316,0.274477314540009,0.5252417779831532
Q8R081,HNRNPL_MOUSE,-0.010627374792428132,0.8417955524395972,0.9064427986722411,0.08822665433919076,0.8293008122933073,0.9393488257514477
Q8R086,SUOX_MOUSE,0.21901113944175715,0.6035346770179215,0.7526405455324213,1.8088358190611145,0.0008758878186024358,0.010324567766529812
Q8R088,GOLPH3L_MOUSE,0.720919748932398,0.05198923474228694,0.14394656471682993,0.26233786904498285,0.632884892401169,0.8242102726616599
Q8R0A0,GTF2F2_MOUSE,1.0514313047156536,0.000620090767122161,0.004709531960481043,0.19439198390656118,0.391182437082517,0.644889898837879
